ID	Gene_Title	Gene_Symbol	ENTREZ_GENE_ID
AFFX-Mmu-r2-Ec-bioD-5_at			
AFFX-Mmu-r2-P1-cre-3_s_at			
AFFX-Mmu-r2-P1-cre-5_s_at			
AFFX-Mmu-TrpnX-3_at			
AFFX-Mmu-TrpnX-5_at			
AFFX-Mmu-TrpnX-M_at			
AFFX-PheX-3_at			
AFFX-PheX-5_at			
AFFX-PheX-M_at			
AFFX-r2-Bs-dap-3_at			
AFFX-r2-Bs-dap-5_at			
AFFX-r2-Bs-dap-M_at			
AFFX-r2-Bs-lys-3_at			
AFFX-r2-Bs-lys-5_at			
AFFX-r2-Bs-lys-M_at			
AFFX-r2-Bs-phe-3_at			
AFFX-r2-Bs-phe-5_at			
AFFX-r2-Bs-phe-M_at			
AFFX-r2-Bs-thr-3_s_at			
AFFX-r2-Bs-thr-5_s_at			
AFFX-r2-Bs-thr-M_s_at			
AFFX-r2-Ec-bioB-3_at			
AFFX-r2-Ec-bioB-5_at			
AFFX-r2-Ec-bioB-M_at			
AFFX-r2-Ec-bioC-3_at			
AFFX-r2-Ec-bioC-5_at			
AFFX-r2-Ec-bioD-3_at			
AFFX-r2-Ec-bioD-5_at			
AFFX-r2-P1-cre-3_at			
AFFX-r2-P1-cre-5_at			
AFFX-r2-TagA_at			
AFFX-r2-TagB_at			
AFFX-r2-TagC_at			
AFFX-r2-TagD_at			
AFFX-r2-TagE_at			
AFFX-r2-TagF_at			
AFFX-r2-TagG_at			
AFFX-r2-TagH_at			
AFFX-r2-TagIN-3_at			
AFFX-r2-TagIN-5_at			
AFFX-r2-TagIN-M_at			
AFFX-r2-TagJ-3_at			
AFFX-r2-TagJ-5_at			
AFFX-r2-TagO-3_at			
AFFX-r2-TagO-5_at			
AFFX-r2-TagQ-3_at			
AFFX-r2-TagQ-5_at			
AFFX-ThrX-3_at			
AFFX-ThrX-5_at			
AFFX-ThrX-M_at			
AFFX-TrpnX-3_at			
AFFX-TrpnX-5_at			
AFFX-TrpnX-M_at			
AY588945.CDS1.S1_s_at			
AY588945.CDS2.S1_s_at			
AY588945.CDS3.S1_s_at			
AY588945.CDS4.S1_s_at			
AY588945.CDS6.S1_at			
AY588945.CDS6.S1_s_at			
AY588945.CDS7.S1_s_at			
AY588945.CDS8.S1_at			
AY588945.CDS9.S1_s_at			
Mmu.10002.1.S1_at	methionine adenosyltransferase II; alpha	MAT2A	695362
Mmu.10002.1.S1_s_at	methionine adenosyltransferase II; alpha	MAT2A	695362
Mmu.10014.1.S1_at	similar to zinc finger protein 403	LOC713750	713750
Mmu.10025.1.S1_at	cathepsin H	CTSH	711437
Mmu.10030.1.S1_at	similar to syntenin isoform 3	LOC698381	698381
Mmu.10039.1.S1_at	similar to step II splicing factor SLU7	LOC696023	696023
Mmu.10045.2.S1_at	major histocompatibility complex; class II; DQ beta 1	MAMU-DQB1	716823
Mmu.10045.2.S1_x_at	major histocompatibility complex; class II; DQ beta 1	MAMU-DQB1	716823
Mmu.10062.1.S1_s_at	similar to cytochrome c oxidase subunit VIIb precursor	LOC706099	706099
Mmu.10083.1.A1_at			
Mmu.10083.1.S1_s_at	alpha-1-antichymotrypsin	LOC574106	574106
Mmu.10088.2.S1_at	myxovirus (influenza virus) resistance 2 (mouse)	MX2	780935
Mmu.101.1.S1_at	protein kinase C and casein kinase substrate in neurons 2	PACSIN2	711242
Mmu.10114.1.S1_at			
Mmu.10116.1.S1_at	Butyrylcholinesterase	BCHE	700484
Mmu.10122.1.S1_at	similar to Cathepsin S precursor	LOC708080	708080
Mmu.10126.1.S1_at	Eukaryotic translation initiation factor 4A; isoform 2	EIF4A2	707775
Mmu.10134.1.S1_at	similar to T03G11.6	LOC698159	698159
Mmu.10135.1.S1_at	cyclin H	CCNH	694224
Mmu.10139.2.S1_at	similar to guanine nucleotide binding protein; alpha stimulating activity polypeptide 1 isoform c	LOC694289	694289
Mmu.1015.1.S1_s_at	similar to 60S ribosomal protein L38	LOC710665	710665
Mmu.10150.1.S1_at	proteasome (prosome; macropain) 26S subunit; non-ATPase; 11	PSMD11	717953
Mmu.10158.1.S1_at	similar to cAMP-dependent protein kinase type I-alpha regulatory subunit (Tissue-specific extinguisher 1) (TSE1)	PRKAR1A	707275
Mmu.10176.1.S1_at	Similar to Janus kinase 3	LOC720040	720040
Mmu.10185.1.S1_at	defensin; beta 121	DEFB121	619507
Mmu.10185.1.S1_s_at	defensin; beta 121	DEFB121	619507
Mmu.10186.1.S1_at			
Mmu.10187.1.S1_at	Dynein; axonemal; heavy polypeptide 11	DNAH11	712022
Mmu.10195.2.S1_x_at	major histocompatibility complex; class I; I	MAMU-I	720372
Mmu.10197.1.S1_at	similar to eukaryotic translation initiation factor 3 subunit 7	LOC695051	695051
Mmu.1020.1.S1_s_at	similar to cysteine-rich with EGF-like domains 1 isoform 2	LOC699345	699345
Mmu.10202.1.S1_at	similar to cirrhosis; autosomal recessive 1A (cirhin)	LOC705036	705036
Mmu.10209.1.S1_s_at			
Mmu.10209.2.S1_at			
Mmu.10212.1.S1_at	chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity; alpha) /// chemokine (C-X-C motif) ligand 3	CXCL1 /// CXCL3	574222 /// 574223
Mmu.10214.1.S1_at	Josephin domain containing 1	JOSD1	701426
Mmu.10221.1.S1_at	similar to mannosidase; beta A; lysosomal-like	LOC701167	701167
Mmu.10229.1.S1_at	Similar to Small inducible cytokine B6 precursor (CXCL6) (Granulocyte chemotactic protein 2) (GCP-2) (Chemokine alpha 3) (CKA-3)	LOC704133	704133
Mmu.10237.1.S1_at	septin 7	SEPT7	677666
Mmu.10239.1.S1_at	kinesin-associated protein 3	KIFAP3	677714
Mmu.10240.1.S1_at			
Mmu.10246.2.A1_x_at			
Mmu.10246.2.S1_x_at			
Mmu.10266.1.A1_at			
Mmu.1028.1.S1_at	tetraspanin 8	TSPAN8	718622
Mmu.10293.1.S1_s_at			
Mmu.10300.2.S1_at			
Mmu.10318.1.S1_at	X-ray repair complementing defective repair in Chinese hamster cells 6	XRCC6	707975
Mmu.10318.1.S1_s_at	X-ray repair complementing defective repair in Chinese hamster cells 6	XRCC6	707975
Mmu.1032.1.S1_at	similar to jumonji domain containing 1C	LOC697630	697630
Mmu.10327.1.S1_at			
Mmu.10346.1.S1_at	hypothetical protein LOC709544	LOC709544	709544
Mmu.1036.1.S1_at	splicing factor; arginine/serine-rich 5	SFRS5	712867
Mmu.10362.1.S1_at	chloride intracellular channel 4	CLIC4	712337
Mmu.10377.1.S1_x_at	similar to RAB31; member RAS oncogene family	LOC704975	704975
Mmu.10380.1.S1_at	similar to ATPase; H+ transporting; lysosomal 70kD; V1 subunit A; isoform 1	LOC696878	696878
Mmu.10380.2.S1_s_at	similar to ATPase; H+ transporting; lysosomal 70kD; V1 subunit A; isoform 1	LOC696878	696878
Mmu.10383.1.S1_at	family 13; member C1-like protein	PHYHIPL	702560
Mmu.10390.1.S1_at	potassium voltage-gated channel; shaker-related subfamily; member 3	KCNA3	702245
Mmu.10393.1.S1_x_at	similar to eukaryotic translation elongation factor 1 alpha 2	LOC702809	702809
Mmu.10420.1.S1_at			
Mmu.10433.1.S1_at	peroxiredoxin 2	PRDX2	716665
Mmu.10436.1.S1_at	Similar to Y43E12A.2	LOC702083	702083
Mmu.10443.1.S1_at	reticulocalbin 1	RCN1	696800
Mmu.10451.1.S1_at	Similar to growth differentiation factor 6	LOC701126	701126
Mmu.10452.1.A1_at			
Mmu.10452.1.S1_at	neurexin 1	NRXN1	619185
Mmu.10472.1.S1_at	similar to acid sphingomyelinase-like phosphodiesterase 3A	LOC713696	713696
Mmu.10481.1.S1_at	gamma-aminobutyric acid (GABA) A receptor; beta 1	GABRB1	711217
Mmu.10483.1.S1_x_at	similar to Ig heavy chain V-II region ARH-77 precursor /// similar to Ig heavy chain V-II region ARH-77 precursor /// similar to Ig heavy chain V-II region ARH-77 precursor /// similar to Ig heavy chain V-II region ARH-77 precursor /// similar to Ig heavy chain V-II region ARH-77 precursor /// similar to Ig heavy chain V-II region ARH-77 precursor	LOC720866 /// LOC720935 /// LOC721002 /// LOC721009 /// LOC721071 /// LOC722278	720866 /// 720935 /// 721002 /// 721009 /// 721071 /// 722278
Mmu.10484.1.A1_at			
Mmu.10484.1.S1_at			
Mmu.10484.2.A1_at			
Mmu.10484.2.S1_x_at	similar to Ig heavy chain V-III region VH26 precursor /// similar to Ig heavy chain V-III region VH26 precursor /// similar to Ig heavy chain V-III region VH26 precursor	IGHV@ /// LOC714419 /// LOC723533	714419 /// 720969 /// 723533
Mmu.10488.1.S1_at			
Mmu.105.1.S1_at	Interferon-induced protein with tetratricopeptide repeats 2	IFIT2	695452
Mmu.105.1.S1_s_at	Interferon-induced protein with tetratricopeptide repeats 2	IFIT2	695452
Mmu.105.1.S1_x_at	Interferon-induced protein with tetratricopeptide repeats 2	IFIT2	695452
Mmu.10506.1.S1_at	DnaJ (Hsp40) homolog; subfamily A; member 1	DNAJA1	703765
Mmu.10506.1.S1_s_at	DnaJ (Hsp40) homolog; subfamily A; member 1	DNAJA1	703765
Mmu.10507.1.S1_at	similar to Vacuolar ATP synthase subunit H (V-ATPase H subunit) (Vacuolar proton pump H subunit) (V-ATPase M9.2 subunit) (V-ATPase 9.2 kDa membrane accessory protein)	ATP6V0E	703342
Mmu.1051.1.S1_at			
Mmu.10533.2.S1_s_at	ubiquinol-cytochrome c reductase hinge protein	UQCRH	619515
Mmu.10543.1.S1_at			
Mmu.10543.1.S1_x_at			
Mmu.10544.1.S1_at	similar to Cytochrome b5 outer mitochondrial membrane isoform precursor	LOC705093	705093
Mmu.10545.1.S1_at	similar to methyl-CpG binding domain protein 2 isoform 1	LOC693801	693801
Mmu.10556.1.S1_at	similar to absent in melanoma 2	LOC719260	719260
Mmu.10556.1.S1_s_at	similar to absent in melanoma 2	LOC719260	719260
Mmu.10570.1.S1_at	similar to differentially expressed in FDCP 6 homolog	LOC718845	718845
Mmu.10576.1.S1_at			
Mmu.10576.1.S1_s_at			
Mmu.10581.1.S2_at	ATP-binding cassette; sub-family C (CFTR/MRP); member 2	ABCC2	574169
Mmu.10602.2.S1_at	proliferation-associated 2G4; 38kDa	PA2G4	711482
Mmu.10608.1.S1_s_at	similar to glycine-N-acyltransferase isoform b	LOC701659	701659
Mmu.10608.1.S1_x_at	similar to glycine-N-acyltransferase isoform b	LOC701659	701659
Mmu.10626.1.S1_at	similar to ubiquilin 1 isoform 1	LOC707967	707967
Mmu.10627.1.S1_at	keratin 8	KRT8	700449
Mmu.1063.2.S1_at	excision repair cross-complementing rodent repair deficiency; complementation group 5	ERCC5	707822
Mmu.10646.1.S1_at	excision repair cross-complementing rodent repair deficiency; complementation group 3	ERCC3	698829
Mmu.10665.1.S1_at	non-metastatic cells 7; protein expressed in (nucleoside-diphosphate kinase)	NME7	704372
Mmu.10677.1.S1_at	matrix metallopeptidase 7 (matrilysin; uterine)	MMP7	703072
Mmu.10692.1.A1_at			
Mmu.10692.1.S1_at			
Mmu.10706.1.S1_at	interleukin 2 receptor; alpha	IL2RA	574300
Mmu.1071.1.S1_at	hypothetical protein LOC695784	LOC695784	695784
Mmu.10769.1.S1_at	Similar to protocadherin alpha 1 isoform 2 precursor	LOC698493	698493
Mmu.10771.1.S1_at	Similar to peptidylprolyl isomerase A isoform 1	LOC701742	701742
Mmu.10780.1.S1_at	Serpin peptidase inhibitor; clade A (alpha-1 antiproteinase; antitrypsin); member 1	SERPINA1	701361
Mmu.10797.1.S1_at	similar to proteasome 26S ATPase subunit 6 /// similar to proteasome 26S ATPase subunit 6 /// similar to proteasome 26S ATPase subunit 6 /// similar to proteasome 26S ATPase subunit 6	LOC693577 /// LOC710822 /// LOC718132 /// LOC718162	693577 /// 710822 /// 718132 /// 718162
Mmu.10798.1.S1_at	similar to proteasome 26S ATPase subunit 6 /// similar to proteasome 26S ATPase subunit 6 /// similar to proteasome 26S ATPase subunit 6 /// similar to proteasome 26S ATPase subunit 6	LOC693577 /// LOC710822 /// LOC718132 /// LOC718162	693577 /// 710822 /// 718132 /// 718162
Mmu.10798.1.S1_s_at	similar to proteasome 26S ATPase subunit 6	LOC710822	710822
Mmu.1081.1.S1_at	similar to nitrogen fixation cluster-like	LOC705669	705669
Mmu.10820.1.S1_at	pyruvate kinase; muscle	PKM2	697742 /// 710798
Mmu.10820.1.S1_s_at	pyruvate kinase; muscle	PKM2	697742
Mmu.10830.1.S1_at	similar to nucleoporin 98kD isoform 1	LOC717608	717608
Mmu.10843.1.S1_at	similar to CG17286-PA	LOC722121	722121
Mmu.10853.1.S1_at	similar to PAP associated domain-containing 5 (Topoisomerase-related function protein 4-2) (TRF4-2)	LOC694589	694589
Mmu.10858.1.S1_s_at	similar to ARP3 actin-related protein 3 homolog	ACTR3	709836
Mmu.10874.1.S1_at	similar to transforming growth factor; beta receptor I precursor	LOC714952	714952
Mmu.10885.1.S1_at	similar to 14-3-3 protein theta (14-3-3 protein tau) (14-3-3 protein T-cell) (HS1 protein)	YWHAQ	694702
Mmu.10886.1.S1_at	similar to eukaryotic translation termination factor 1 (predicted) /// similar to eukaryotic translation termination factor 1 (predicted)	LOC714449 /// LOC715424	714449 /// 715424
Mmu.10905.1.S1_at	Similar to Vasodilator-stimulated phosphoprotein (VASP)	LOC716022	716022
Mmu.10913.1.S1_at	signal transducing adaptor molecule 2	STAM2	695286
Mmu.10924.1.S1_a_at	similar to T-cell receptor beta chain C region	LOC702904	702904
Mmu.10938.1.S1_at			
Mmu.10939.1.S1_at	Similar to T-cell receptor alpha chain V region PHDS58 precursor	LOC710720	710720
Mmu.10941.2.S1_at	hypothetical protein LOC712466	LOC712466	712466
Mmu.10947.1.A1_at	Dual specificity phosphatase 3	DUSP3	713686
Mmu.10973.1.S1_at	similar to vesicle-associated membrane protein 8	LOC695851	695851
Mmu.10979.1.S1_at	alpha-defensin 2	MNP2	574197
Mmu.1098.1.A1_at			
Mmu.10988.1.S1_at	similar to keratin 20	LOC702602	702602
Mmu.10994.1.S1_at			
Mmu.11000.1.S1_at			
Mmu.11032.1.A1_at			
Mmu.11047.2.S1_s_at	similar to Ig gamma-1 chain C region	LOC711303	711303
Mmu.11049.1.S1_s_at	similar to ribosomal protein L5	LOC707117	707117
Mmu.11053.1.S1_s_at	similar to syntenin isoform 3	LOC698381	698381
Mmu.11074.1.S1_at			
Mmu.11077.2.S1_at	Granzyme A (granzyme 1; cytotoxic T-lymphocyte-associated serine esterase 3)	GZMA	705712
Mmu.11093.1.S1_at	similar to GABA(A) receptor-associated protein like 2	LOC714413	714413
Mmu.11097.1.S1_at			
Mmu.11135.1.S1_at	Sp3 transcription factor	SP3	699901
Mmu.11137.1.S1_x_at	similar to pregnancy specific beta-1-glycoprotein 3 /// similar to Pregnancy-specific beta-1-glycoprotein 8 precursor (PSBG-8) /// similar to pregnancy specific beta-1-glycoprotein 3 /// similar to Pregnancy-specific beta-1-glycoprotein 8 precursor (PSBG-8)	LOC709992 /// LOC720554 /// LOC722243 /// LOC722469	709992 /// 720554 /// 722243 /// 722469
Mmu.11137.2.S1_at			
Mmu.11141.1.S1_at	Similar to TAR DNA-binding protein 43 (TDP-43) /// Similar to CG18041-PA	LOC696114 /// LOC709517	696114 /// 709517
Mmu.11151.1.S1_at	NADP-dependent leukotriene B4 12-hydroxydehydrogenase /// similar to NADP-dependent leukotriene B4 12-hydroxydehydrogenase (15-oxoprostaglandin 13-reductase)	LTB4DH /// LTB4DH	695105 /// 708725
Mmu.11151.1.S1_s_at	NADP-dependent leukotriene B4 12-hydroxydehydrogenase	LTB4DH	695105
Mmu.11154.1.A1_at	Similar to CD69 antigen (p60; early T-cell activation antigen)	LOC717288	717288
Mmu.11154.2.S1_at	similar to CD69 antigen (p60; early T-cell activation antigen)	LOC717288	717288
Mmu.11164.1.S1_at	Similar to T-cell receptor alpha chain V region 2B4 precursor	LOC708792	708792
Mmu.11165.2.S1_at	similar to Ig lambda chain V-II region TOG	LOC708328	708328
Mmu.11167.1.A1_at			
Mmu.1117.1.S1_at	nitric oxide synthase 2; inducible	NOS2	706921
Mmu.11179.1.S1_at	protein disulfide isomerase-associated 4	PDIA4	709716
Mmu.11185.2.S1_at	solute carrier family 1 (glial high affinity glutamate transporter); member 3	SLC1A3	701109
Mmu.11188.1.S1_at	similar to caldesmon 1 isoform 4	LOC707050	707050
Mmu.11192.1.S1_at	fibronectin leucine rich transmembrane protein 2	FLRT2	709329
Mmu.11195.1.S1_at	tetraspanin 7	TSPAN7	698011
Mmu.11197.1.S1_at	similar to 60S ribosomal protein L7a (Surfeit locus protein 3) /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a (Surfeit locus protein 3) /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a (Surfeit locus protein 3) /// hypothetical protein LOC708345 /// similar to 60S ribosomal protein L7a /// similar to 60S ribosomal protein L7a	LOC693470 /// LOC693480 /// LOC695501 /// LOC695821 /// LOC697178 /// LOC698086 /// LOC698226 /// LOC698417 /// LOC698448 /// LOC698574 /// LOC700578 /// LOC702525 /// LOC702978 /// LOC704256 /// LOC707182 /// LOC707979 /// LOC708345 /// LOC708405 /// LOC714855	693470 /// 693480 /// 695501 /// 695821 /// 697178 /// 698086 /// 698226 /// 698417 /// 698448 /// 698574 /// 700578 /// 702525 /// 702978 /// 704256 /// 707182 /// 707979 /// 708345 /// 708405 /// 714855
Mmu.11201.1.S1_at	similar to ROD1 regulator of differentiation 1	LOC711210	711210
Mmu.11204.1.S1_s_at	Similar to F33H2.2	LOC713130	713130
Mmu.11208.1.S1_at	fibronectin 1	FN1	613269
Mmu.11220.1.S1_at	similar to periphilin 1 isoform 2	LOC701728	701728
Mmu.11224.1.S1_at			
Mmu.11229.1.S1_at	Similar to maestro	LOC701314	701314
Mmu.11231.1.A1_at			
Mmu.11231.1.S1_at	neurexin 2	NRXN2	574175
Mmu.11243.2.S1_at	similar to Profilin-2 (Profilin II)	LOC713460	713460
Mmu.11250.2.S1_at	hypothetical protein LOC696059	LOC696059	696059
Mmu.11268.1.S1_at	similar to phosphatidic acid phosphatase type 2B	LOC715993	715993
Mmu.11289.1.S1_at	Similar to kaiso	LOC695801	695801
Mmu.11306.1.S1_at	Hypothetical protein LOC705868	LOC705868	705868
Mmu.11314.1.S1_x_at			
Mmu.11342.1.S1_at	similar to Nuclear transcription factor Y subunit alpha (Nuclear transcription factor Y subunit A) (NF-YA) (CAAT-box DNA-binding protein subunit A)	LOC719697	719697
Mmu.11343.1.S1_at	similar to Protein C6orf130 homolog	LOC719685	719685
Mmu.11358.1.S1_at	chemokine (C-X-C motif) ligand 9	CXCL9	574336
Mmu.11363.1.S1_at	chemokine (C-X-C motif) ligand 10	CXCL10	574243
Mmu.11366.1.S1_at	chemokine (C-X-C motif) ligand 11	CXCL11	574372
Mmu.11367.1.S1_at	similar to developmentally regulated protein TPO1	LOC710413	710413
Mmu.11369.1.S1_at			
Mmu.1137.1.S1_at	Similar to T-cell receptor gamma chain C region PT-gamma-1/2	LOC720538	720538
Mmu.1137.1.S1_s_at	similar to T-cell receptor gamma chain C region PT-gamma-1/2	LOC705095	705095
Mmu.11373.1.S1_at			
Mmu.1138.1.S1_at	similar to T-cell receptor gamma chain C region PT-gamma-1/2	LOC705095	705095
Mmu.11384.1.S1_at	Hypothetical protein LOC698198	LOC698198	698198
Mmu.11403.1.S1_at	zinc finger protein 267	ZNF267	641441
Mmu.11403.1.S1_x_at	zinc finger protein 267	ZNF267	641441
Mmu.11412.1.S1_at	similar to protein phosphatase 2; catalytic subunit; alpha isoform	LOC710326	710326
Mmu.11413.1.S1_at	similar to T-cell receptor beta chain V region CTL-L17 precursor	LOC700105	700105
Mmu.11414.1.S1_a_at	similar to T-cell receptor beta chain V region YT35 precursor /// similar to T-cell receptor beta chain V region YT35 precursor	LOC701262 /// LOC701395	701262 /// 701395
Mmu.11416.1.A1_at			
Mmu.11416.1.S1_at	similar to T-cell receptor beta chain V region YT35 precursor	LOC701627	701627
Mmu.11417.1.S1_at	similar to T-cell receptor beta chain V region CTL-L17 precursor	TRB@	701745
Mmu.11419.1.S1_at	similar to T-cell receptor beta chain V region CTL-F3 precursor	LOC701992	701992
Mmu.11420.1.S1_at	similar to T-cell receptor beta chain V region LB2 precursor	LOC702113	702113
Mmu.11421.1.S1_a_at			
Mmu.11423.1.S1_a_at			
Mmu.11429.1.A1_at	Similar to T-cell activation Rho GTPase-activating protein isoform b	LOC701690	701690
Mmu.11473.1.S1_at	similar to Vacuolar ATP synthase subunit D (V-ATPase D subunit) (Vacuolar proton pump D subunit) (V-ATPase 28 kDa accessory protein)	ATP6V1D	698215
Mmu.11473.1.S1_s_at			
Mmu.11492.1.S1_x_at			
Mmu.11516.1.S1_at	mitochondrial ribosomal protein S28	MRPS28	699755
Mmu.11526.1.S1_at	serine/threonine kinase 10	STK10	702402
Mmu.11557.1.S1_at	similar to ring finger protein 167	LOC710656	710656
Mmu.11562.1.S1_at	Similar to prostate tumor overexpressed gene 1	LOC713230	713230
Mmu.11565.1.S1_at			
Mmu.11584.1.S1_at	similar to Bone marrow stromal antigen 2 (BST-2) (CD317 antigen)	LOC719092	719092
Mmu.116.1.S1_s_at	similar to 40S ribosomal protein S27-like protein /// similar to 40S ribosomal protein S27-like protein	LOC705483 /// LOC708492	705483 /// 708492
Mmu.11607.1.S1_at	ash2 (absent; small; or homeotic)-like	ASH2L	699382
Mmu.1161.1.S1_at	interleukin 1; beta	IL1B	704701
Mmu.1162.1.S1_at			
Mmu.11635.1.S1_at	similar to DEAD (Asp-Glu-Ala-Asp) box polypeptide 23	LOC708185	708185
Mmu.11636.1.S1_at	tyrosine kinase 2	TYK2	574130
Mmu.11638.2.S1_at	similar to insulin-like growth factor binding protein 3 isoform b precursor	LOC696868	696868
Mmu.11640.1.S1_at	similar to basigin isoform 1	LOC721068	721068
Mmu.11645.2.S1_at			
Mmu.11646.1.S1_at	leptin	LEP	698728
Mmu.11647.1.A1_at			
Mmu.11662.1.S1_at	Similar to Pregnancy-specific beta-1-glycoprotein 2 precursor (PSBG-2) (Pregnancy-specific beta-1 glycoprotein E) (PS-beta-E)	LOC719366	719366
Mmu.11663.1.S1_at			
Mmu.11667.1.S1_at	calcyclin binding protein /// similar to Calcyclin-binding protein (CacyBP) (hCacyBP) (Siah-interacting protein) (S100A6-binding protein)	CACYBP /// LOC709343	703247 /// 709343
Mmu.11667.1.S1_x_at	calcyclin binding protein /// similar to Calcyclin-binding protein (CacyBP) (hCacyBP) (Siah-interacting protein) (S100A6-binding protein)	CACYBP /// LOC709343	703247 /// 709343
Mmu.11668.1.S1_at	matrix metallopeptidase 1 (interstitial collagenase)	MMP1	703653
Mmu.1167.1.S1_at	interleukin 1; alpha	IL1A	700193
Mmu.11672.1.S1_at	similar to MLN64 N-terminal homolog	LOC705212	705212
Mmu.11693.1.S1_at	similar to 5-nucleotidase; cytosolic II-like 1 protein	LOC716178	716178
Mmu.11695.1.S1_at	G protein-coupled receptor 34	GPR34	700887
Mmu.11700.1.S1_at			
Mmu.11707.1.S1_at	similar to interleukin 17 receptor E isoform 1	LOC698972	698972
Mmu.11727.1.S1_at	similar to protein kinase C; eta	LOC704356	704356
Mmu.11729.1.S1_s_at	similar to Translocon-associated protein beta subunit precursor (TRAP-beta) (Signal sequence receptor beta subunit) (SSR-beta)	LOC719383	719383
Mmu.11739.1.S1_at	similar to hydroxysteroid dehydrogenase like 2	LOC707233	707233
Mmu.11741.1.S1_at	Tetraspanin 3	TSPAN3	708428
Mmu.11741.2.S1_a_at	Tetraspanin 3	TSPAN3	708428
Mmu.11745.1.A1_at	Nuclear receptor coactivator 3	NCOA3	705431
Mmu.11775.1.S1_at	similar to retinoic acid induced 17	LOC702311	702311
Mmu.11792.1.S1_at	Similar to 60S ribosomal protein L29 (Cell surface heparin-binding protein HIP)	LOC698602	698602
Mmu.11804.2.S1_at	follistatin-like 1	FSTL1	713367
Mmu.1181.1.S1_at	DCP1 decapping enzyme homolog A	DCP1A	694198
Mmu.11815.1.S1_s_at	Similar to thiosulfate sulfurtransferase	LOC698021	698021
Mmu.11819.2.S1_at	mitochondrial ribosomal protein L44	MRPL44	677716
Mmu.11820.13.S1_a_at	serpin peptidase inhibitor; clade E (nexin; plasminogen activator inhibitor type 1); member 2	SERPINE2	707121
Mmu.11826.1.S1_at	histidine triad nucleotide binding protein 1	HINT1	706083
Mmu.11827.1.A1_at			
Mmu.11827.1.S1_at	neuroligin 4	NLGN4X	574392
Mmu.11828.1.S1_at			
